adminNm,adminPttnCd,longTermAdminSym,longTermPeribRgtDt,siDoCd,siGunGuCd,stpRptDt
엔젤재가복지센터,C01,34420000224,20190516,44,200,20190516
엔젤재가복지센터,C02,34420000224,20190516,44,200,20190516
더조은 방문요양센터,C01,34420000225,20190619,44,200,20190619
더조은 방문요양센터,C02,34420000225,20190619,44,200,20190619
온누리노인복지센터,C01,34420000227,20190701,44,200,20190701
온누리노인복지센터,C02,34420000227,20190701,44,200,20190701
아리아케어 방문요양 아산온양센터,C01,34420000228,20190705,44,200,20190705
아리아케어 방문요양 아산온양센터,C02,34420000228,20190705,44,200,20190705
효사랑요양센터,C01,34420000229,20190705,44,200,20190705
효사랑요양센터,C02,34420000229,20190705,44,200,20190705
태양의료기,C06,34420000230,20190716,44,200,20190716
가을동화노인복지센터,C01,34420000231,20190813,44,200,20190813
가을동화노인복지센터,C03,34420000231,20190813,44,200,20190813
(A+)동행노인복지센터,C01,34420000232,20190813,44,200,20190813
(A+)동행노인복지센터,C02,34420000232,20190813,44,200,20190813
온정재가노인복지센터,C01,34420000233,20190830,44,200,20190830
온정재가노인복지센터,C02,34420000233,20190830,44,200,20190830
고은손재가복지센터,C01,34420000234,20190923,44,200,20190923
고은손재가복지센터,C02,34420000234,20190923,44,200,20190923
오케이방문요양센터,C01,34420000235,20190923,44,200,20190923
오케이방문요양센터,C02,34420000235,20190923,44,200,20190923
드림케어 재가복지센터,C01,34420000236,20190925,44,200,20190925
드림케어 재가복지센터,C02,34420000236,20190925,44,200,20190925
함께재가방문요양센터,C01,34420000238,20191028,44,200,20191025
함께재가방문요양센터,C02,34420000238,20191028,44,200,20191025
청춘학당 주간보호센터,C03,34420000239,20191028,44,200,20191017
사랑품은재가복지센터,C01,34420000241,20191115,44,200,20191115
사랑품은재가복지센터,C02,34420000241,20191115,44,200,20191115
퍼스트케어,C01,34420000243,20191126,44,200,20191126
퍼스트케어,C02,34420000243,20191126,44,200,20191126
&quot;가로수&quot;노인복지센터,C01,34420000245,20191126,44,200,20191126
&quot;가로수&quot;노인복지센터,C02,34420000245,20191126,44,200,20191126
고향재가방문요양센터,C01,34420000246,20191203,44,200,20191203
고향재가방문요양센터,C02,34420000246,20191203,44,200,20191203
스마일케어,C01,34420000247,20191209,44,200,20191209
행복드림재가복지센터,C01,34420000248,20191209,44,200,20191209
보람플러스재가장기요양센터,C01,34420000249,20191210,44,200,20191210
보람플러스재가장기요양센터,C02,34420000249,20191210,44,200,20191210
햇살재가복지요양센터,C01,34420000250,20191210,44,200,20191210
햇살재가복지요양센터,C02,34420000250,20191210,44,200,20191210
해피 재가방문요양센터,C01,34420000252,20191217,44,200,20191217
해피 재가방문요양센터,C02,34420000252,20191217,44,200,20191217
예다재가복지센터,C01,34420000256,20200113,44,200,20200113
예다재가복지센터,C02,34420000256,20200113,44,200,20200113
가정방문 나눔과 기쁨,C01,34420000257,20200113,44,200,20200113
가정방문 나눔과 기쁨,C02,34420000257,20200113,44,200,20200113
더행복한요양원 병설 서해안방문요양센터,C01,34421000007,20080618,44,210,20080617
더행복한요양원 병설 서해안방문요양센터,C02,34421000007,20080618,44,210,20080617
굿모닝의원,C05,34421000008,20080617,44,210,20080617
나누미 방문요양센터,C01,34421000016,20080708,44,210,20080708
서해노인센터,C01,34421000017,20080711,44,210,20080711
서해노인센터,C02,34421000017,20080711,44,210,20080711
서해노인센터,C06,34421000017,20080711,44,210,20080711
서산중앙의료기,C06,34421000021,20080820,44,210,20080820
해미경애복지센터,C01,34421000022,20080825,44,210,20080825
해미경애복지센터,C02,34421000022,20080825,44,210,20080825
해미경애복지센터,C03,34421000022,20080825,44,210,20080825
한얼재가복지센터,C01,34476000065,20120906,44,760,20120831
참편한노인복지센터,C01,34476000067,20130111,44,760,20130108
참편한노인복지센터,C02,34476000067,20130111,44,760,20130108
돌봄복지센터,C01,34476000068,20130120,44,760,20130120
돌봄복지센터,C02,34476000068,20130120,44,760,20130120
은산노인복지센터,C01,34476000070,20130218,44,760,20130218
은산노인복지센터,C02,34476000070,20130218,44,760,20130218
부여장수재가복지센터,C01,34476000073,20130530,44,760,20130530
부여장수재가복지센터,C03,34476000073,20130530,44,760,20130530
부여장수재가복지센터,I31,34476000073,20130530,44,760,20130530
동행노인복지센터,C01,34476000078,20131121,44,760,20131121
동행노인복지센터,C02,34476000078,20131121,44,760,20131121
동행노인복지센터,C03,34476000078,20131121,44,760,20131121
행복나눔복지센터,C01,34476000081,20140213,44,760,20140213
행복나눔복지센터,C02,34476000081,20140213,44,760,20140213
궁남주야간보호센터,C03,34476000084,20140417,44,760,20140417
기쁨노인복지센터,C03,34476000091,20150414,44,760,20150414
부여정원주야간보호센터,C01,34476000095,20150922,44,760,20150922
부여정원주야간보호센터,C03,34476000095,20150922,44,760,20150922
행복노인복지센터,C01,34476000102,20170406,44,760,20170406
효심노인복지센터,C05,34476000103,20170810,44,760,20170810
강변사랑채 재가복지센터,C01,34476000107,20171114,44,760,20171114
강변사랑채 재가복지센터,C02,34476000107,20171114,44,760,20171114
우리효재가노인복지센터,C01,34476000109,20180523,44,760,20180523
우리효재가노인복지센터,C02,34476000109,20180523,44,760,20180523
부여노인전문병원 방문간호센터,C05,34476000111,20181226,44,760,20181226
사랑노인복지센터,C01,34476000112,20190101,44,760,20190101
사랑노인복지센터,C02,34476000112,20190101,44,760,20190101
백세건강노인복지센터,C01,34476000114,20190515,44,760,20190515
백세건강노인복지센터,C02,34476000114,20190515,44,760,20190515
세도노인재가복지센터,C01,34476000115,20190613,44,760,20190613
세도노인재가복지센터,C03,34476000115,20190613,44,760,20190613
부여노인주간보호센터,C01,34476000122,20191216,44,760,20191216
부여노인주간보호센터,C02,34476000122,20191216,44,760,20191216
부여노인주간보호센터,C03,34476000122,20191216,44,760,20191216
부여노인주간보호센터,I31,34476000122,20191216,44,760,20191216
서천실버홈,C01,34477000009,20080627,44,770,20080627
서천실버홈,C02,34477000009,20080627,44,770,20080627
장수노인복지센터,C01,34477000011,20080711,44,770,20080711
장수노인복지센터,C02,34477000011,20080711,44,770,20080711
작은남산장기요양보호센터,C01,34477000017,20080925,44,770,20080905
작은남산장기요양보호센터,C02,34477000017,20080925,44,770,20080905
대명,C01,34477000020,20081013,44,770,20081013
대명,C02,34477000020,20081013,44,770,20081013
대명,C03,34477000020,20081013,44,770,20081013
서천의료기,C06,34477000025,20090115,44,770,20090115
희망센터,C01,34477000028,20090608,44,770,20090602
천사방문요양,C01,34477000029,20090609,44,770,20090609
천사방문요양,C02,34477000029,20090609,44,770,20090609
섬김노인복지센터,C01,34477000036,20091103,44,770,20091103
참사랑주간보호센터,C03,34481000143,20180921,44,810,20180913
고덕 재가요양센터,C01,34481000145,20181002,44,810,20181002
예가방문요양센터,C01,34481000146,20190211,44,810,20190211
예가방문요양센터,C02,34481000146,20190211,44,810,20190211
광시효재가요양센터,C01,34481000147,20190304,44,810,20190304
예산복지용구,C06,34481000148,20190513,44,810,20190513
온마음재가방문요양센터,C01,34481000151,20190823,44,810,20190823
신효자손복지센터,C01,34481000153,20191031,44,810,20191031
신효자손복지센터,C02,34481000153,20191031,44,810,20191031
신효자손복지센터,C05,34481000153,20191031,44,810,20191031
신효자손복지센터,C06,34481000153,20191031,44,810,20191031
효드림재가복지센터,C01,34481000157,20191216,44,810,20191216
효드림재가복지센터,C02,34481000157,20191216,44,810,20191216
온나라 재가복지센터,C01,34481000158,20191216,44,810,20191216
온나라 재가복지센터,C02,34481000158,20191216,44,810,20191216
태안노인방문복지센터,C01,34482500002,20080625,44,825,20080619
태안노인방문복지센터,C02,34482500002,20080625,44,825,20080619
태안군방문요양센터,C01,34482500006,20080630,44,825,20080630
태안군방문요양센터,C02,34482500006,20080630,44,825,20080630
기아대책진리행복한실버요양센터,C01,34482500017,20081216,44,825,20081209
기아대책진리행복한실버요양센터,C02,34482500017,20081216,44,825,20081209
충남재가장기요양기관,C01,34482500026,20090702,44,825,20090626
충남재가장기요양기관,C02,34482500026,20090702,44,825,20090626
효노인방문요양기관,C01,34482500029,20090821,44,825,20090821
효노인방문요양기관,C02,34482500029,20090821,44,825,20090821
안면도효드림노인복지센터,C01,34482500034,20091109,44,825,20091109
안면도효드림노인복지센터,C02,34482500034,20091109,44,825,20091109
안면도효드림노인복지센터,C05,34482500034,20091109,44,825,20091109
태안의료기복지센터,C06,34482500059,20110729,44,825,20110729
성심재가요양센터,C01,34482500060,20110808,44,825,20110808
성심재가요양센터,C02,34482500060,20110808,44,825,20110808
태산노인복지센터,C01,34482500069,20130208,44,825,20130208
태안 노인복지관 재가장기요양센터,C01,34482500071,20130401,44,825,20130401
태안 노인복지관 재가장기요양센터,C02,34482500071,20130401,44,825,20130401
안면도 사랑 노인요양센터,C01,34482500072,20130620,44,825,20130620
안면도 사랑 노인요양센터,C02,34482500072,20130620,44,825,20130620
안면도 사랑 노인요양센터,C05,34482500072,20130620,44,825,20130620
노인복지안면센터,C01,34482500078,20140609,44,825,20140609
노인복지안면센터,C02,34482500078,20140609,44,825,20140609
153 요양센터,C01,34482500081,20150402,44,825,20150402
153 요양센터,C02,34482500081,20150402,44,825,20150402
파도사랑노인복지센터,C01,34482500083,20160217,44,825,20160217
파도사랑노인복지센터,C02,34482500083,20160217,44,825,20160217
엘재가복지센터,C01,34482500085,20160613,44,825,20160610
안면도 사랑 노인복지용구센터,C06,34482500086,20160719,44,825,20160712
행복드림노인복지센터,C01,34482500087,20161226,44,825,20161226
꽃산재가복지센터,C01,34481000132,20170703,44,810,20170703
꽃산재가복지센터,C02,34481000132,20170703,44,810,20170703
"가원노인복지센터(재가,요양)",C03,34481000134,20170711,44,810,20170711
산성노인복지센터,C01,34481000136,20170801,44,810,20170801
산성노인복지센터,C02,34481000136,20170801,44,810,20170801
아름재가노인복지센타,C01,34481000137,20180402,44,810,20180402
아름재가노인복지센타,C02,34481000137,20180402,44,810,20180402
신암노인복지센터,C01,34481000021,20081128,44,810,20081128
신암노인복지센터,C02,34481000021,20081128,44,810,20081128
고운손요양센터,C01,34481000027,20090407,44,810,20090407
고운손요양센터,C02,34481000027,20090407,44,810,20090407
우리들노인복지센터,C01,34481000028,20090407,44,810,20090407
우리들노인복지센터,C02,34481000028,20090407,44,810,20090407
우리들노인복지센터,C03,34481000028,20090407,44,810,20090407
새출발재가요양복지센터,C01,34481000035,20090821,44,810,20090821
새출발재가요양복지센터,C02,34481000035,20090821,44,810,20090821
가야실버통합요양센터,C01,34481000039,20090904,44,810,20090904
가야실버통합요양센터,C02,34481000039,20090904,44,810,20090904
가야실버통합요양센터,C03,34481000039,20090904,44,810,20090904
가야실버통합요양센터,C05,34481000039,20090904,44,810,20090904
미건주간보호센터,C01,34481000052,20100226,44,810,20100226
미건주간보호센터,C02,34481000052,20100226,44,810,20100226
미건주간보호센터,C03,34481000052,20100226,44,810,20100226
민들레장기노인요양센터,C01,34481000056,20100422,44,810,20100422
민들레장기노인요양센터,C02,34481000056,20100422,44,810,20100422
9988 노인방문재가센터,C01,34481000060,20100928,44,810,20100928
9988 노인방문재가센터,C02,34481000060,20100928,44,810,20100928
교원의료기,C06,34481000083,20120203,44,810,20120203
삽교평강노인복지센터,C01,34481000084,20120213,44,810,20120213
삽교평강노인복지센터,C02,34481000084,20120213,44,810,20120213
가화노인복지센터,C01,34481000091,20120710,44,810,20120710
가화노인복지센터,C02,34481000091,20120710,44,810,20120710
효사랑노인복지센터,C03,34481000092,20130207,44,810,20130207
미소노인복지센터,C01,34481000098,20131111,44,810,20131111
미소노인복지센터,C02,34481000098,20131111,44,810,20131111
예산효자손 복지센터,C01,34481000101,20140528,44,810,20140528
